rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
11,Maryland,B10,28-7,116.91157634812853,10,81.78632460911642,20,0.9838418435303438,11,28.0,7.0,15.0,3.0,15-3,0.8161303407615709,0.7306522176361152,0.8484112681564784,0.8161303407615709,0.7306522176361152,0.8484112681564784,0.47662822151739653,0.5581128381507453,107.30404397307689,86.9778874682933,107.30404397307689,86.9778874682933,113.22594609119564,80.09733244526281,116.77499062127282,77.76259576398076,0.9907676499860278,18.0,0.057229454978887095,1440.0,1251.0,1369.4599999999998,1.0515093540519622,0.9134987513326422,0.0,0.8333333333333334,7.890071747718249,10,49,72.111110999954
12,Notre Dame,ACC,27-6,110.53101022330793,27,77.93889628846796,10,0.9823249175563756,12,27.0,6.0,15.0,3.0,15-3,0.7922976483439564,0.5685078810412346,0.8906032540118388,0.7922976483439564,0.5685078810412346,0.8906032540118388,0.5133287620292688,0.7216774560783312,103.84419696446729,87.1245543859129,103.84419696446729,87.1245543859129,109.63784360681505,75.18063321570804,103.32387433320895,74.49923423792967,0.9772775133252627,15.0,0.03721835979000476,1261.0,1030.0,1261.9199999999998,0.9992709521998226,0.8162165588943833,0.0,0.8333333333333334,7.54537117493318,11,82,68.79904087539924
13,Villanova,BE,30-7,116.60691043424697,11,82.59392389592655,29,0.9814039114280033,13,30.0,7.0,17.0,3.0,17-3,0.7786826504008363,0.68024778749143,0.7900691166916453,0.7786826504008363,0.68024778749143,0.7900691166916453,0.5537175862183961,0.634545733368143,103.09217683678706,87.61417685645115,103.09217683678706,87.61417685645115,115.45777882357318,79.27967178660356,113.34382858711675,80.6106797914183,0.9805285034189652,14.0,0.0024285230516939427,1410.0,1144.0,1320.2400000000002,1.0679876386111613,0.8665091195540203,0.0,0.85,6.89595365716801,13,184,65.09410907903877
14,Iowa St.,B12,22-10,115.48927538608146,13,82.06476923725893,26,0.9807194945948248,14,22.0,10.0,11.0,7.0,11-7,0.8470233862580325,0.6962741034823386,0.9105053377035117,0.8470233862580325,0.6962741034823386,0.9105053377035117,0.4349602177302499,0.5571763527202874,106.04662463770174,86.0245582761621,106.04662463770174,86.0245582761621,111.67469918083478,80.18833947793672,112.85676026350903,80.5304532467398,0.9797881223152893,18.0,-0.05050441775378067,1319.0,1185.0,1312.4199999999998,1.0050136389265634,0.9029121775041528,0.0,0.6111111111111112,6.452244082056767,15,298,68.79422775265765
15,Utah,P12,27-5,122.35531065984145,3,87.76321209318553,77,0.9785699462509415,15,27.0,5.0,14.0,3.0,14-3,0.7603083237431596,0.48724163776470397,0.9223792789117493,0.7603083237431596,0.48724163776470397,0.9223792789117493,0.5120515732023734,0.7507742332245151,102.40610515978375,87.30150257650257,102.40610515978375,87.30150257650257,123.5006128743468,87.98088839527145,123.96461836574274,87.03898642507579,0.9831574455128065,16.0,0.08375649102201244,1338.0,1209.0,1218.02,1.0985041296530436,0.9925945386775258,0.0,0.8235294117647058,8.207491971767956,7,22,72.32109202564912
16,Louisville,ACC,26-12,114.59187972733928,15,82.96774581902493,31,0.9761920014116721,16,26.0,12.0,12.0,6.0,12-6,0.8209554745758023,0.6488344394972513,0.8930862530251298,0.8209554745758023,0.6488344394972513,0.8930862530251298,0.45476594974999746,0.5976844494886169,104.81718752112847,86.14943628160995,104.81718752112847,86.14943628160995,112.64881123320271,83.99048120498234,111.88499078361383,80.65059141680773,0.9773452713220595,19.0,-0.018779746156174726,1259.0,1168.0,1254.4600000000003,1.0036190870972368,0.9310779140028377,0.0,0.6666666666666666,4.102930217148131,22,230,68.36706488750592
17,Mississippi,SEC,25-9,106.154467000848,53,76.9487488509092,7,0.975877456083113,17,25.0,9.0,11.0,5.0,11-5,0.7068052183791301,0.38141038048977666,0.9013489885688601,0.7068052183791301,0.38141038048977666,0.9013489885688601,0.5483702295609996,0.827270545875713,102.48692623618024,87.98586784222975,102.48692623618024,87.98586784222975,105.23888344344624,73.38515436708298,104.56545909691516,74.70185134514554,0.9795186513638822,15.0,0.008316465489619396,1064.0,933.0,1130.9200000000003,0.9408269373607326,0.8249920418774094,0.0,0.6875,3.4536099226063732,27,163,67.04786559795862
18,Colorado,P12,25-9,108.71791773251317,39,80.08472340359438,16,0.9711177989407936,18,25.0,9.0,12.0,5.0,12-5,0.7807709765666279,0.5086289660905822,0.923275815599037,0.7807709765666279,0.5086289660905822,0.923275815599037,0.49234859433884426,0.7621654489338946,103.4827779632364,86.85460688201916,103.4827779632364,86.85460688201916,106.96779798306768,79.2437358239862,104.85846670792432,78.77776201705258,0.9640418411753936,17.0,0.0397178323373929,1120.0,1073.0,1172.5,0.9552238805970149,0.915138592750533,0.0,0.7058823529411765,4.791565647622853,19,76,67.1386853252629
19,Creighton,BE,22-9,115.18365920144264,14,85.02348726304615,47,0.9704421963192971,19,22.0,9.0,15.0,5.0,15-5,0.8010119771232733,0.7752181827635155,0.7911902438187066,0.8010119771232733,0.7752181827635155,0.7911902438187066,0.5208865752904437,0.5253912005379449,104.62949778748693,87.34988359605094,104.62949778748693,87.34988359605094,113.45227992110574,82.28832416394592,109.82801726139688,85.0241506700703,0.9499683894699593,12.0,-0.011997981958436377,1382.0,1165.0,1305.1,1.058922687916635,0.8926519040686538,0.0,0.75,4.072992617782037,24,224,65.46449779628341
20,UCLA,P12,27-10,110.64710395278624,24,81.78774109430333,21,0.9699829528608072,20,27.0,10.0,11.0,7.0,11-7,0.7959104587961527,0.5562050754996714,0.9137634048597274,0.7959104587961527,0.5562050754996714,0.9137634048597274,0.4856191632117558,0.6931522815287933,105.17650620594031,86.40641935337037,105.17650620594031,86.40641935337037,108.64601950322088,82.36418373631126,112.55422928449255,80.00684166489248,0.9806441396157306,20.0,0.05577542705887739,1218.0,1160.0,1249.2200000000003,0.9750084052448726,0.9285794335665454,0.0,0.6111111111111112,6.0901961815060845,17,50,67.76713917948909
21,North Carolina,ACC,22-11,104.90299352135007,60,77.85617299249395,9,0.9685982995501466,21,22.0,11.0,11.0,7.0,11-7,0.805098760684503,0.5760953454123523,0.9154897139837048,0.805098760684503,0.5760953454123523,0.9154897139837048,0.4610627258108733,0.658181944130193,103.09595218879902,85.7085378589735,103.09595218879902,85.7085378589735,103.0581309853758,74.78670155591135,101.43676480367469,76.47953418977161,0.9625919194106876,17.0,0.012096933003376331,1161.0,1083.0,1288.7599999999998,0.9008659486638321,0.8403426549551508,0.0,0.6111111111111112,4.471518259083119,21,151,70.14916762321594
22,Georgia,SEC,22-12,103.55462979508803,65,76.93806153536248,6,0.9682203590854885,22,22.0,12.0,9.0,7.0,9-7,0.7644582206637248,0.5530927824718196,0.9034533856098685,0.7644582206637248,0.5530927824718196,0.9034533856098685,0.5417016526370191,0.7764291325055545,104.17922068814664,87.71286558478477,104.17922068814664,87.71286558478477,103.33813673201442,75.68572434068578,101.8745406440491,73.75855561256402,0.9761973594376047,12.0,-0.06095377427335413,1051.0,973.0,1135.0800000000002,0.9259259259259258,0.8572083024985022,0.0,0.5625,0.9736893751456626,40,314,67.6637965671333
23,Kansas,B12,25-11,109.9398910928441,31,81.8620470370583,22,0.967432487097195,23,25.0,11.0,9.0,9.0,9-9,0.7759298010974494,0.5262496966665884,0.9120148650677602,0.7759298010974494,0.5262496966665884,0.9120148650677602,0.5623623038441857,0.7959798420076737,102.69317079584636,87.65077595484267,102.69317079584636,87.65077595484267,110.89597804959338,83.93964730995015,110.8754885925387,82.25528553850225,0.968740464609656,14.0,-0.050322265871344474,1286.0,1234.0,1293.9400000000003,0.9938637031083356,0.9536763683014666,0.0,0.5,0.6440028858880675,45,297,69.15982054765037
24,N.C. State,ACC,20-12,109.86966706411681,32,81.98338208880662,24,0.9666555171185343,24,20.0,12.0,9.0,9.0,9-9,0.8228827113472921,0.6392333772482173,0.9144597983318139,0.8228827113472921,0.6392333772482173,0.9144597983318139,0.4497484628292029,0.6159857986474528,103.94667345946245,84.48886051541847,103.94667345946245,84.48886051541847,105.07157307153456,82.2237188454613,109.7952450601544,81.54423429929182,0.9683520818088854,17.0,-0.005530791736603313,1173.0,1185.0,1287.84,0.9108274319791279,0.9201453596720091,0.0,0.5,4.073074229672507,23,208,69.66895256080993
25,Ohio St.,B10,28-8,112.53577469634229,19,84.35732214942676,42,0.9649198602011111,25,28.0,8.0,12.0,6.0,12-6,0.7679680618305184,0.5261229245517792,0.8540864407242956,0.7679680618305184,0.5261229245517792,0.8540864407242956,0.4938579719304066,0.67571244069865,105.6686661424719,88.323080392232,105.6686661424719,88.323080392232,108.86399674856256,82.23297844529449,112.14921318641467,82.96919505499434,0.969694438826678,18.0,0.12372162264375797,1346.0,1245.0,1337.2600000000002,1.0065357522097422,0.931008180907228,0.0,0.6666666666666666,6.635782421676989,14,4,73.14244451903339
26,Mississippi St.,SEC,22-11,108.51857927201993,40,81.54451669506864,19,0.9639586509875371,26,22.0,11.0,9.0,7.0,9-7,0.7099355270031544,0.4094613827080321,0.9039942878484907,0.7099355270031544,0.4094613827080321,0.9039942878484907,0.5625163086581608,0.83685449549219,101.17476977607201,88.82756679315095,101.17476977607201,88.82756679315095,108.36052807609586,81.96612044131625,104.72235233292258,78.56962429940107,0.9645748467121611,14.0,-0.03986780011154201,1050.0,1036.0,1103.36,0.9516386310904873,0.9389501160092808,0.0,0.5625,0.5085931178873637,48,273,68.91289035891033
27,Oklahoma,B12,26-7,118.03487516991478,8,88.96800500608765,87,0.9627121961398961,27,26.0,7.0,14.0,4.0,14-4,0.7802700264003415,0.5328057781831707,0.9125504170015054,0.7802700264003415,0.5328057781831707,0.9125504170015054,0.5081063690820854,0.7423848394583765,102.78992760499709,86.59031468335175,102.78992760499709,86.59031468335175,119.94546579409331,86.81212040037218,113.95976063326012,88.25415693207928,0.9497736078444665,15.0,0.11456236377401152,1507.0,1380.0,1414.98,1.0650327213105486,0.9752788025272442,0.0,0.7777777777777778,7.03083325087336,12,7,75.86942602082262
28,Florida St.,ACC,23-10,111.29608698350005,22,84.03612526551908,38,0.96198047493461,28,23.0,10.0,12.0,6.0,12-6,0.7769168008341938,0.5890605391574637,0.8984406828957128,0.7769168008341938,0.5890605391574637,0.8984406828957128,0.5270626593949308,0.6684592540762018,101.1971361501863,86.3876254334425,101.1971361501863,86.3876254334425,113.12827671932239,81.34128032826752,115.90004484386435,87.05746182378913,0.9641131314103397,12.0,-0.0008709796741254161,1371.0,1218.0,1362.3,1.0063862585333627,0.8940761946707774,0.0,0.6666666666666666,3.5578247872578252,25,192,75.23924679115147
29,Oregon,P12,20-15,112.82336250819881,18,85.72504363701412,56,0.9592541430542358,29,20.0,15.0,7.0,11.0,7-11,0.7930095441767936,0.6263913534521375,0.910288088003916,0.7930095441767936,0.6263913534521375,0.910288088003916,0.5275092233641584,0.6925708391881776,102.70179578468354,86.60070066773338,102.70179578468354,86.60070066773338,109.4861234619962,84.94773392452865,113.33303465801595,87.32772109182362,0.9524665603314806,16.0,-0.11279380201909561,1241.0,1206.0,1260.2399999999998,0.9847330667174509,0.9569605789373454,0.0,0.3888888888888889,-0.5761543729360691,52,352,68.62531667387509
30,Baylor,B12,20-13,107.28563436628413,44,81.88162364511541,23,0.9572023627435996,30,20.0,13.0,10.0,8.0,10-8,0.795520444682857,0.5740316070910688,0.9131750814777302,0.795520444682857,0.5740316070910688,0.9131750814777302,0.4740675418105165,0.6957299666393325,104.98101027884566,87.04383988097612,104.98101027884566,87.04383988097612,103.85646446394263,78.86810605622868,107.15537475108141,82.28266919113217,0.9542342344798709,18.0,-0.009635379510933295,1252.0,1214.0,1346.9800000000002,0.9294867035887687,0.9012754458121128,0.0,0.5555555555555556,1.7599106989857636,34,215,69.96719017766125
31,Arizona,P12,22-10,109.83216275958002,33,83.8897760102219,36,0.9568378958509677,31,22.0,10.0,11.0,7.0,11-7,0.7931798448152132,0.5590381995020522,0.9085929027424139,0.7931798448152132,0.5590381995020522,0.9085929027424139,0.5032536419453273,0.7677985626405118,104.61375264553507,87.63171395776082,104.61375264553507,87.63171395776082,108.03813164826883,83.3167235758632,108.10593835167207,83.71816091728876,0.9497906752717223,15.0,0.04327539555522064,1263.0,1225.0,1285.08,0.9828181903072183,0.9532480468142062,0.0,0.6111111111111112,3.4749880225641014,26,64,69.84111524960159
32,Oklahoma St.,B12,21-12,113.79373603321972,17,87.01233090930653,74,0.9563066531215125,32,21.0,12.0,10.0,8.0,10-8,0.7834700462973034,0.5476585842466575,0.9132765833465846,0.7834700462973034,0.5476585842466575,0.9132765833465846,0.5154505353840387,0.774620373937902,103.48785114739752,87.448519901632,103.48785114739752,87.448519901632,116.73992366082442,88.51463400783695,115.20450050446252,86.40105828856149,0.9647244434353186,15.0,-0.02287872138945002,1357.0,1326.0,1320.5199999999998,1.0276254808711722,1.0041498803501652,0.0,0.5555555555555556,2.261362396326277,32,236,68.98011578169049
33,Alabama,SEC,20-11,110.55409170326061,25,85.30892289022471,50,0.9517128294515779,33,20.0,11.0,9.0,7.0,9-7,0.7412103995769815,0.5171236443318337,0.9028796096894629,0.7412103995769815,0.5171236443318337,0.9028796096894629,0.558741469946714,0.7858295526799647,100.89327945708892,86.6578901953372,100.89327945708892,86.6578901953372,108.76335949510455,83.6077849384267,106.80595209085301,84.3307695553425,0.9380263564517225,11.0,-0.02632092672811992,1063.0,1037.0,1098.4,0.9677713037144937,0.9441005098324835,0.0,0.5625,1.1603896301360423,38,242,67.16152922586119
34,USC,P12,21-10,98.65671545854318,114,76.14050178854242,3,0.9516282531787775,34,21.0,10.0,11.0,7.0,11-7,0.7415858999531253,0.4254305115627307,0.915844591746307,0.7415858999531253,0.4254305115627307,0.915844591746307,0.5467940894551178,0.8396463288685669,102.30690518403937,88.17982685185,102.30690518403937,88.17982685185,99.5620428369797,74.70546945575052,98.14736770953697,75.28641199168739,0.9547592072698555,13.0,0.016158663550487673,1101.0,1051.0,1223.0600000000002,0.9002011348584696,0.8593200660638071,0.0,0.6111111111111112,2.6334535707587445,30,141,65.91453913505316
35,Michigan,B10,23-10,108.78140832147658,37,84.09041893488453,39,0.9507644186980495,35,23.0,10.0,11.0,7.0,11-7,0.7508114895925541,0.5342913095434574,0.8502502959756552,0.7508114895925541,0.5342913095434574,0.8502502959756552,0.5321183249999686,0.7009736421737185,103.58630978877086,88.59563252622719,103.58630978877086,88.59563252622719,109.45918673029287,82.8879917173752,111.3297991635943,83.03157212261469,0.9668395427316405,15.0,0.05129281519933271,1317.0,1206.0,1288.28,1.022293290278511,0.9361318967926228,0.0,0.6111111111111112,3.1077419333874916,28,53,68.52724390495919
36,Marquette,BE,21-11,101.05773847685262,80,78.61902919863293,12,0.9472200411832943,36,21.0,11.0,13.0,7.0,13-7,0.7495027673180407,0.5861965474310268,0.7935593554971118,0.7495027673180407,0.5861965474310268,0.7935593554971118,0.5470043129917377,0.6511888587651242,103.41734255862002,88.21265418493903,103.41734255862002,88.21265418493903,100.36584888076062,77.18271258255318,93.86062407725831,79.0735220369892,0.877769790456962,13.0,0.011566164137584822,1279.0,1162.0,1355.4599999999998,0.9435911056025262,0.8572735455122248,0.0,0.65,2.101938399853884,33,154,68.20020613515621
37,Washington St.,P12,23-11,106.64500159664784,51,83.0400185382385,33,0.9467029173071159,37,23.0,11.0,9.0,9.0,9-9,0.8171114679629544,0.5822864005606827,0.9276947753442458,0.8171114679629544,0.5822864005606827,0.9276947753442458,0.485683794814659,0.7739874990291802,104.36000600545285,86.60540762961166,104.36000600545285,86.60540762961166,103.86061652840381,81.89551089906197,105.60898629716468,80.13367749678402,0.9598649834110997,17.0,0.07300305688860742,1134.0,1162.0,1236.2399999999998,0.9172976121141527,0.9399469358700577,0.0,0.5,4.531221921643377,20,31,66.06507098396712
38,Arkansas,SEC,24-13,106.45366293332042,52,83.21683480097894,34,0.9443803014184223,38,24.0,13.0,7.0,9.0,7-9,0.7563960036622243,0.5689270995233298,0.8969966767996715,0.7563960036622243,0.5689270995233298,0.8969966767996715,0.5559130748446779,0.7421625263791044,103.66817288737384,87.96024720822334,103.66817288737384,87.96024720822334,104.93215925326791,83.22828510976026,104.21718756159245,87.31133957008241,0.8844703972815979,13.0,0.005015558834156608,1091.0,1117.0,1166.5800000000002,0.9352123300588042,0.9574996999777124,0.0,0.4375,1.0125350929359267,39,173,71.78528859678903
39,South Dakota St.,Sum,29-6,108.26375159436492,41,85.5221076702732,53,0.9377104798950808,39,29.0,6.0,18.0,0.0,18-0,0.49243061723091375,0.7741614824089451,0.2831788435071872,0.49243061723091375,0.7741614824089451,0.2831788435071872,0.7558433509192765,0.5110881559518314,97.61738561645885,94.62165658594205,97.61738561645885,94.62165658594205,107.66191396748728,85.02522816973213,99.79394833040872,78.28894072170831,0.9421910096265083,8.0,0.031092572051792056,1537.0,1048.0,1302.3200000000002,1.1802014865777994,0.8047177345045764,0.0,1.0,0.8388981097452315,43,91,68.64512730920752
40,Miami FL,ACC,22-13,106.7276116065095,48,84.32675523647134,41,0.9375660569449623,40,22.0,13.0,11.0,7.0,11-7,0.7723401849727485,0.4643754335282489,0.9013460581321512,0.7723401849727485,0.4643754335282489,0.9013460581321512,0.5098977417845479,0.8105508515398708,103.18356126397073,86.8908563430032,103.18356126397073,86.8908563430032,107.3948888437539,84.34660977247951,104.68512266909974,82.79691270749986,0.9368796577271378,15.0,0.04262318710844559,1212.0,1175.0,1259.46,0.9623171835548568,0.9329395137598653,0.0,0.6111111111111112,-0.22078894798315452,51,66,68.40466174959943
41,Middle Tennessee,CUSA,28-5,108.74130693323488,38,85.9685417628575,58,0.9371674302638782,41,28.0,5.0,18.0,2.0,18-2,0.5912151315568734,0.729287811682663,0.5137567188865559,0.5912151315568734,0.729287811682663,0.5137567188865559,0.7993942201968635,0.6877219391680343,97.8884805554694,93.63782760552829,97.8884805554694,93.63782760552829,104.9206838214424,84.6219248182321,106.7241335095687,82.13104027161822,0.9531226882318279,2.0,-0.00856513921816171,1452.0,1118.0,1342.28,1.0817415144381202,0.8329111660756325,0.0,0.9,0.2988773002972327,49,212,66.13385001777252
42,Princeton,Ivy,24-6,99.6060918283105,102,78.92076965166679,14,0.9356531741466647,42,24.0,6.0,12.0,2.0,12-2,0.5982832308472693,0.6449203874097392,0.48360716945894977,0.5982832308472693,0.6449203874097392,0.48360716945894977,0.7037944789944424,0.6533024717410152,97.46724244741631,91.5308541525885,97.46724244741631,91.5308541525885,98.74574784710742,77.15358690981864,100.34431846020301,76.88896802720483,0.95529001250975,6.0,0.04327288216367775,935.0,689.0,927.0600000000001,1.0085647099432615,0.7432097167389381,0.0,0.8571428571428571,0.9731588003179242,41,65,64.51660106929646
43,Florida Gulf Coast,ASun,33-4,109.15357269868014,34,86.71400923832499,70,0.9338019985268466,43,33.0,4.0,17.0,1.0,17-1,0.4229621893167157,0.4943677133917284,0.31014961538043123,0.4229621893167157,0.4943677133917284,0.31014961538043123,0.8351306083164804,0.7702281623009988,93.68411296298129,94.38800971108355,93.68411296298129,94.38800971108355,110.4262320462774,84.24045502781838,111.82885081246603,93.32299495573754,0.8889820372206778,4.0,0.025190409030815375,1478.0,954.0,1226.7000000000003,1.204858563625988,0.7776962582538516,0.0,0.9444444444444444,0.5820818244630186,46,113,68.31485323847821
44,South Florida,Amer,27-7,110.95321377322539,23,88.27938826316012,80,0.9326999501673945,44,27.0,7.0,15.0,1.0,15-1,0.6862988047854521,0.6264130287178108,0.7073323601533643,0.6862988047854521,0.6264130287178108,0.7073323601533643,0.6478705430439144,0.5959233193087973,97.56099825373661,87.84331319515782,97.56099825373661,87.84331319515782,113.2537719131998,86.56761110007628,106.42114918675495,83.40455263580685,0.9428143536535114,9.0,0.08612739905774802,1163.0,923.0,1085.94,1.070961563253955,0.8499548778017201,0.0,0.9375,2.4428960389002974,31,18,66.09730730454908
45,Purdue,B10,19-11,105.95821271022507,54,84.41985856623748,43,0.9317116701633,45,19.0,11.0,9.0,8.0,9-8,0.7762253590923229,0.6473434044068973,0.8322625529893588,0.7762253590923229,0.6473434044068973,0.8322625529893588,0.5594970778581232,0.6980962599106451,105.29762568014932,89.50966593112518,105.29762568014932,89.50966593112518,104.44208050776797,83.4657233108586,103.52362785844387,80.61379141144768,0.9466722701454406,11.0,0.010157410204846617,1154.0,1146.0,1204.96,0.9577081396892843,0.9510689151507103,0.0,0.5294117647058824,0.8707104599026505,42,158,67.57781043589142
46,Illinois,B10,22-10,113.81826752741733,16,90.78533690034561,111,0.9308751157441593,46,22.0,10.0,11.0,7.0,11-7,0.6612455243829118,0.35706684751484796,0.8213451839654407,0.6612455243829118,0.35706684751484796,0.8213451839654407,0.624039517652637,0.8678064070341928,100.57295964255866,90.47208868626886,100.57295964255866,90.47208868626886,112.35048309982173,89.15162153943409,110.8949017203567,88.1955451731813,0.9330057382723133,9.0,0.011521218452434812,1309.0,1271.0,1263.92,1.035666814355339,1.0056016203557188,0.0,0.6111111111111112,0.6520794069339781,44,155,66.85328914677588
